Palabra, Cantidad
agresivos, 1
agreste, 1
agriamente, 3
agriarse, 2
agrietada, 1
agrietado, 1
agrupados, 1
agrupando, 1
agruparon, 2
agruparse, 1
agua, 31
aguantando, 1
aguas, 1
aguda, 3
agudamente, 4
agudo, 6
agudos, 1
aguja, 1
agujas, 1
agujerea, 1
agujero, 14
ah, 24
ahh, 2
ahhh, 4
ahogadamente, 2
ahogadas, 1
ahogado, 2
ahogados, 2
ahogando, 1
ahogar, 1
ahora, 219
ahorrado, 1
ahorrarte, 1
ahuecadas, 2
ahuecando, 1
ahumado, 1
ahumados, 1
aire, 76
airearse, 1
airosamente, 2
aislados, 3
ajado, 2
ajedrez, 7
ajena, 2
ajetreados, 1
ajo, 1
ajustando, 1
ajustar, 1
ajuste, 1
al, 987
ala, 6
alacena, 4
alado, 1
alados, 1
alambrada, 1
alambre, 4
alambres, 1
alardear, 1
alardes, 1
alargado, 1
alargando, 1
alarma, 5
alarmado, 1
alarmante, 3
alarmantemente, 1
alarmas, 1
alas, 20
alba, 3
alborotada, 1
alborotado, 1
alborotadores, 2
alborotando, 1
alboroto, 1
alborozada, 1
albus, 41
albusblabbus, 3
alcance, 6
alcanzado, 4
alcanzando, 1
alcanzar, 4
alcanzaremos, 1
alcanzarla, 1
alcanzarle, 1
alcanzarlo, 1
alcanzaron, 11
alce, 2
alcoba, 1
aleatoria, 1
aleatorias, 1
aleatorios, 1
alegaciones, 1
alegan, 1
alegatos, 1
alegra, 2
alegraba, 6
alegramos, 1
alegre, 4
alegremente, 31
alegres, 1
alegro, 12
alejaba, 6
alejaban, 1
alejada, 6
alejado, 4
alejando, 1
alejarlo, 1
alejaron, 1
alejarse, 1
alentado, 1
alentadoramente, 1
alentando, 1
alentaron, 1
aleron, 28
alerons, 3
alerta, 7
alertando, 1
alertar, 1
aleteo, 2
alfombra, 3
alfombras, 3
algo, 300
alguien, 110
alguna, 80
algunas, 33
alguno, 10
algunos, 60
alhajas, 4
aliada, 1
aliado, 3
aliados, 3
alianza, 2
alianzas, 2
alicatado, 1
alien, 1
aliens, 1
aliento, 39
alimentado, 2
alimentan, 1
alineaban, 1
alineadas, 3
alineados, 5
alineamiento, 5
alinean, 1
alineando, 1
alinearon, 1
alisando, 1
alitas, 1
alivia, 1
aliviaba, 1
aliviado, 9
aliviados, 1
aliviar, 3
aliviara, 1
alivio, 11
allanadores, 2
allanamiento, 9
alma, 36
almacenamiento, 1
almas, 1
almenas, 1
almendrados, 1
almohada, 2
almorzar, 1
almorzaron, 1
almuerzo, 5
almuerzos, 1
alocada, 2
alocadamente, 1
alocadas, 1
alocado, 3
alohomora, 5
alojaba, 1
alojaban, 1
alojamientos, 1
alojar, 1
alquilado, 1
alrededor, 158
alrededores, 4
alta, 39
altamente, 2
altaneramente, 1
altas, 10
alterada, 1
alterado, 3
alterados, 2
alteramus, 2
alterar, 2
alterarse, 1
altercado, 2
alternativas, 1
alternativos, 1
altibajos, 1
altitud, 3
alto, 83
altos, 3
altura, 17
alturas, 3
alucinante, 1
alucinaron, 1
alumna, 1
alzaba, 4
alzaban, 3
alzada, 7
alzadas, 3
alzado, 3
alzando, 33
alzar, 9
alzara, 1
alzaron, 5
alzarse, 1
ama, 1
amaba, 3
amaban, 1
amabilidad, 2
amable, 8
amablemente, 8
amables, 2
amada, 2
amadeus, 2
amado, 2
amados, 1
amanecer, 9
amante, 1
amantes, 3
amargos, 2
amargura, 1
amarilla, 3
amarillentas, 1
amarillento, 2
amarillo, 5
amas, 1
amasar, 1
amasijo, 4
ambas, 18
ambiente, 2
ambigua, 2
ambos, 69
ambrosius, 12
amenace, 1
amenas, 1
amenaza, 6
amenazaba, 1
amenazador, 1
amenazadoramente, 5
amenazadoras, 1
amenazadores, 1
amenazando, 4
amenazantes, 1
amenazar, 1
amenazara, 1
amenazas, 4
americana, 12
americano, 12
americanos, 28
amiga, 4
amigable, 4
amigas, 3
amigo, 26
amigos, 67
amiguita, 1
amiguitos, 3
amistad, 2
amistades, 1
amistosas, 1
amistoso, 1
amo, 30
amodorrada, 1
amontonando, 2
amor, 4
amoratado, 2
amorosa, 1
amoroso, 1
amortiguada, 2
amortiguadas, 4
amortiguado, 4
amortiguando, 1
amos, 5
amotinado, 1
amparo, 1
amplia, 9
ampliado, 1
ampliamente, 9
ampliaron, 1
amplificada, 1
amplificados, 1
amplio, 5
amplios, 2
amplitud, 1
amuleto, 1
ancho, 6
anciana, 4
ancianos, 1
and, 1
andaba, 2
andaban, 2
andamos, 1
andanada, 1
andando, 2
andante, 1
andar, 7
andas, 1
andrajosa, 1
andrajoso, 1
andrew, 1
andromeda, 1
anduvieron, 1
anfiteatro, 7
anfitriones, 1
angelical, 1
anglia, 6
angustia, 4
anhelaba, 1
anhelante, 1
anillas, 1
anillo, 3
anima, 2
animaba, 1
animada, 1
animadamente, 2
animadas, 1
animado, 3
animados, 1
animago, 1
animagos, 1
animal, 4
animales, 8
animar, 3
animarse, 2
animo, 1
animosamente, 3
animoso, 1
anoche, 9
anochecer, 2
anonimato, 1
anormalidad, 1
anotaciones, 2
ansiaba, 2
ansiado, 2
ansiamos, 1
ansiedad, 6
ansiosa, 2
ansiosamente, 9
ansioso, 4
ansiosos, 1
ante, 90
anteayer, 1
antebrazos, 1
antecedentes, 5
antena, 1
anterior, 20
anteriores, 3
antes, 177
antiauror, 2
anticipada, 1
antigua, 10
antiguas, 3
antiguo, 10
antiguos, 3
antimagia, 1
antinatural, 3
antitrelawney, 1
antojo, 1
antojos, 1
antonin, 1
antorcha, 5
antorchas, 5
anual, 1
anudadas, 1
anulan, 1
anular, 1
anunciaba, 1
anunciaban, 1
anunciando, 1
anunciar, 1
anuncio, 4
anuncios, 5
apacible, 1
apaciguadoramente, 1
apagada, 3
apagadamente, 1
apagadas, 1
apagado, 10
apagando, 2
apagarla, 1
apagaron, 1
aparato, 26
aparatos, 3
aparcados, 2
aparcarte, 1
apareamiento, 1
aparece, 6
aparecen, 2
aparecer, 7
aparecerse, 5
aparecersenunca, 1
aparecerte, 1
apareces, 1
aparecido, 2
apareciendo, 1
apareciera, 3
aparecieran, 1
aparecieron, 3
aparentar, 2
aparente, 3
aparentemente, 71
aparezca, 4
apariencia, 2
apariencias, 3
aparta, 1
apartaba, 2
apartada, 1
apartado, 3
apartados, 1
apartamento, 1
apartamos, 1
apartando, 3
apartar, 6
apartarla, 1
apartarle, 1
apartaron, 2
apartarse, 2
aparte, 10
apasionada, 1
apasionadamente, 1
apasionados, 1
apelar, 1
apellidaba, 1
apellido, 7
apelotonados, 3
apenada, 1
apenadamente, 1
apenas, 47
apergaminadas, 1
aperitivos, 2
apertura, 7
apesta, 2
apesto, 1
apetito, 1
apetitosa, 1
apilando, 1
aplacadora, 1
aplastaba, 2
aplastado, 1
aplastados, 2
aplastamiento, 1
aplastando, 2
aplastante, 1
aplastar, 2
aplastara, 1
aplastarse, 1
aplaste, 1
aplaudiendo, 3
aplaudieron, 2
aplaudir, 1
aplauso, 14
aplausos, 6
aplazarlo, 1
aplica, 1
aplicaciones, 1
aplicada, 2
aplicaremos, 1
apodaron, 1
apoderarse, 1
apodo, 2
aposentaba, 1
aposentos, 1
apostar, 2
apoyaba, 1
apoyada, 3
apoyadas, 1
apoyado, 4
apoyan, 1
apoyando, 2
apoyar, 1
apoyarlas, 1
apoyarse, 3
apoyo, 15
apreciado, 1
apreciamos, 2
apreciar, 3
apreciativamente, 1
apreciativo, 2
aprecio, 6
apremiando, 1
apremiante, 1
aprendamos, 1
aprende, 4
aprendemos, 2
aprenden, 2
aprender, 14
aprenderla, 1
aprendidas, 1
aprendido, 10
aprendiendo, 3
aprendiste, 1
aprendiz, 3
aprendizaje, 3
apresado, 1
apresuraban, 1
apresuradamente, 4
apresuramiento, 1
apresuraron, 1
apresurarse, 1
apretaba, 1
apretada, 2
apretado, 4
apretados, 2
apretando, 5
apretar, 1
apretara, 1
apretujaban, 1
aprieto, 1
aprisa, 1
aprisionado, 2
aprobaba, 2
aprobadoramente, 2
aprobarlo, 1
apropiada, 1
apropiadas, 1
apropiado, 9
aprovechar, 1
aprovisionada, 1
aproxima, 1
aproximaba, 14
aproximaban, 5
aproximadamente, 3
aproximado, 1
aproximando, 4
aproximarnos, 1
aproximaron, 3
aproximarse, 1
aproximo, 2
apruebo, 1
apuestas, 2
apuesto, 8
apuestos, 1
apuntaba, 3
apuntando, 24
apuntarle, 1
apuntarme, 1
apuntarse, 1
apuntes, 2
apunto, 1
apurando, 1
apuro, 1
aquel, 14
aquella, 6
aquellos, 26
aragog, 2
arbitraria, 1
arbolillos, 1
arbusto, 3
arbustos, 9
arcaica, 1
arch, 1
arco, 13
arcos, 2
arder, 1
ardido, 1
ardientemente, 1
ardiera, 1
ardieron, 2
arena, 17
arenisco, 1
arenoso, 1
arenque, 1
arenques, 1
argumentaciones, 2
argumentaremos, 1
argumento, 2
argumentos, 4
argus, 2
argyle, 1
aritmancia, 4
arma, 3
armadura, 4
armaduras, 2
armaggeddon, 1
armando, 1
armario, 15
armarios, 4
armas, 3
armazones, 1
aro, 4
aroma, 1
arpillera, 2
arqueando, 2
arquitectura, 2
arraigados, 1
arrancadas, 2
arrancado, 1
arrancados, 2
arrancando, 3
arrancarle, 2
arrancarnos, 1
arrastra, 1
arrastraba, 2
arrastraban, 1
arrastrada, 1
arrastrado, 3
arrastrando, 3
arrastrar, 4
arrastrara, 1
arrastraras, 1
arrastrarla, 1
arrastraron, 2
arrastrarse, 1
arreando, 2
arrebatando, 1
arreboladas, 1
arreglaba, 1
arreglaban, 1
arreglada, 1
arreglado, 6
arreglamos, 1
arreglan, 1
arreglando, 1
arreglar, 4
arreglara, 1
arreglaremos, 2
arreglarla, 1
arreglarnos, 1
arreglaron, 1
arreglen, 2
arremolinaban, 1
arremolinando, 1
arrepentimiento, 2
arrepienta, 1
arrestados, 1
arresto, 4
arriba, 77
arriesgado, 3
arriesgarme, 1
arriesgarnos, 1
arriesgarse, 1
arrodillarse, 2
arrodilles, 1
arrogancia, 5
arrogante, 8
arrojando, 1
arropado, 1
arroyo, 1
arroyos, 1
arrugaba, 1
arrugada, 1
arrugados, 1
arrugando, 1
arruinado, 3
arruinamos, 1
arruinando, 1
arruinar, 2
arruinara, 1
arruinarlo, 1
arruinaste, 1
arte, 18
artefacto, 4
artefactos, 1
artemisae, 1
artes, 19
artesanos, 1
artesonado, 1
articulado, 2
artificiales, 3
artificio, 1
artilugio, 2
artista, 14
artistas, 1
asa, 3
asaltado, 1
asaltar, 1
asalto, 1
asamblea, 11
asas, 4
ascendiendo, 1
ascenso, 3
asco, 2
ascuas, 1
asearse, 1
asedio, 1
aseguraba, 1
aseguraban, 2
asegurada, 1
aseguradas, 1
asegurado, 4
asegurar, 3
aseguraremos, 1
asegurarles, 6
asegurarlo, 1
asegurarme, 1
asegurarnos, 3
asegurarse, 9
asegurarte, 1
asegures, 2
aseguro, 8
asemejar, 2
asentaba, 1
asentido, 1
asentimiento, 7
asentimientos, 2
asesina, 2
asesinado, 1
asesinados, 1
asesinar, 1
asesinato, 3
asesino, 1
asfixia, 1
asfixiaba, 1
asia, 1
asidero, 2
asido, 1
asiento, 30
asientos, 19
asignaba, 1
asignada, 1
asignado, 1
asignados, 2
asignando, 1
asignar, 1
asignaran, 1
asintiendo, 10
asintieron, 7
asir, 1
asistencia, 3
asistente, 3
asistentes, 1
asistir, 6
asociados, 4
asomaba, 3
asomaban, 1
asomando, 1
asomar, 1
asomaron, 1
asomarse, 3
asombrada, 1
asombradas, 1
asombrado, 6
asombrados, 2
asombro, 6
asombrosa, 3
asombrosamente, 5
asombroso, 7
asomo, 1
aspas, 1
aspecto, 37
aspectos, 1
aspiraciones, 1
asqueado, 1
asqueados, 1
asquerosa, 2
asqueroso, 4
asquerosos, 2
astillas, 2
astrales, 2
astucia, 3
astuta, 2
astuto, 2
asuma, 1
asumamos, 1
asumido, 9
asumiendo, 5
asumieron, 1
asumir, 10
asumirse, 1
asumo, 9
asuntillos, 1
asunto, 33
asuntos, 4
asusta, 1
asustaba, 1
asustada, 1
asustadizo, 1
asustado, 3
asustando, 1
asustar, 1
asuste, 1
ata, 1
atacaban, 1
atacado, 2
atacan, 1
atacando, 2
atacaron, 2
atada, 7
atado, 1
atajarla, 1
atajo, 1
ataque, 4
ataquecohetefueradecontrol, 1
ataques, 2
atareado, 1
ataron, 1
atascada, 1
atascado, 4
atascados, 2
atemorizado, 1
atemperar, 1
atender, 3
atenta, 2
atentamente, 17
atento, 4
aterciopelado, 1
aterrada, 1
aterrado, 2
aterrador, 2
aterradora, 2
aterradoramente, 1
aterradoras, 1
aterrizaba, 1
aterrizado, 3
aterrizaje, 1
aterrizando, 2
aterrizar, 2
aterrorizado, 1
atestaban, 2
atestada, 3
atestadas, 1
atestado, 3
atestados, 1
atestiguado, 2
atiende, 1
atisbaba, 1
atisbaban, 1
atisbando, 1
atizador, 2
atlantis, 1
atontada, 1
atontado, 1
atontados, 1
atorado, 1
atorarse, 1
atracos, 1
atractiva, 3
atractivas, 2
atractivo, 2
atractivos, 1
atraer, 3
atrapada, 3
atrapado, 10
atrapados, 3
atrapan, 1
atrapando, 2
atrapar, 1
atraparla, 1
atraparlo, 1
atraparon, 1
atraparte, 1
atrape, 3
atravesaba, 10
atravesaban, 1
atravesada, 1
atravesado, 4
atravesamos, 1
atravesando, 7
atravesar, 10
atravesara, 1
atravesaran, 1
atravesaron, 3
atreve, 2
atreverse, 1
atreves, 4
atrevida, 1
atrevidamente, 1
atrevido, 3
atrevieron, 1
atrevo, 3
atribuyo, 1
atrocidad, 1
atrocidades, 1
atronadora, 2
atronadores, 1
atroz, 2
aturdida, 1
aturdidor, 1
audacia, 2
audaz, 2
audible, 3
audiblemente, 2
audiencia, 7
auger, 2
augers, 7
aula, 47
aulas, 5
aullaban, 1
aullando, 3
aullido, 2
aullidos, 2
aumenta, 1
aumentando, 1
aun, 3
aunque, 119
auror, 15
auroras, 1
aurores, 37
ausencia, 3
ausente, 1
austracomosellame, 1
austramaddux, 43
autores, 1
autoridad, 3
autoritaria, 1
autorizados, 1
autorretratos, 1
avances, 1
avanzaba, 3
avanzaban, 2
avanzada, 4
avanzadas, 1
avanzado, 2
avanzados, 1
avanzando, 8
avanzar, 6
avanzaran, 1
avaricia, 1
avellanas, 1
aventura, 12
aventurara, 1
aventuraran, 1
aventuras, 7
avergonzada, 1
avergonzadas, 1
avergonzado, 3
averigua, 1
averiguaba, 1
averiguado, 4
averiguamos, 3
averiguar, 14
averiguara, 1
averiguaremos, 1
averiguarlo, 5
aves, 1
aviso, 1
avispa, 1
avivando, 1
avives, 1
axiomas, 1
ayer, 11
ayuda, 43
ayudaba, 1
ayudado, 3
ayudamos, 1
ayudan, 1
ayudando, 6
ayudante, 3
ayudar, 11
ayudara, 1
ayudaran, 2
ayudaremos, 1
ayudarle, 4
ayudarme, 3
ayudarnos, 7
ayudaron, 2
ayudarte, 6
ayudase, 1
ayuden, 3
ayudita, 1
azar, 12
azkaban, 2
azorado, 1
azotaba, 1
azotado, 2
azotados, 1
azotando, 2
azotar, 1
azul, 16
azulada, 1
azulejos, 1
azules, 7
b, 14
bah, 1
bailando, 3
bailar, 1
bailarines, 1
baja, 68
bajaba, 11
bajaban, 2
bajado, 6
bajamos, 1
bajando, 26
bajar, 8
bajara, 1
bajaron, 3
bajas, 5
bajito, 1
bajo, 161
bajos, 2
bala, 1
balanceaba, 5
balanceaban, 2
balanceando, 2
balancearse, 1
balanceo, 1
balanza, 1
balbuceaba, 1
balbuceando, 1
balbuceo, 3
baldosas, 2
balones, 1
balsa, 1
bamboleaba, 1
bamboleante, 2
banco, 10
bancos, 1
banda, 1
bandazo, 1
bandazos, 1
bandera, 4
banderas, 3
banderines, 2
bando, 3
bandos, 1
bang, 2
banquete, 1
banshee, 1
baptiste, 1
barandilla, 4
baratas, 1
barato, 1
baratos, 2
barba, 5
barbas, 5
barbilla, 8
barbillas, 1
barbudo, 2
barco, 1
barras, 5
barrena, 1
barrera, 1
barreras, 1
barridos, 1
barriendo, 1
barriga, 1
barril, 4
barro, 2
barroco, 1
barrotes, 1
basa, 1
basada, 3
basadas, 1
basado, 3
basados, 1
basan, 1
base, 20
basilisco, 3
basta, 2
bastante, 192
bastantes, 1
bastardo, 1
bastones, 1
basura, 8
bata, 4
batalla, 22
batallas, 1
bate, 2
batidora, 1
batiendo, 1
batientes, 1
batieron, 1
bayou, 1
beauxbatons, 2
beber, 1
beberemos, 1
bebida, 2
bebiendo, 3
bebieron, 1
beetlebrick, 2
begonias, 1
belfast, 1
bell, 3
belleza, 2
ben, 5
bendito, 1
beneficiar, 1
beneficiarnos, 1
beneficio, 3
beneficios, 2
beneficioso, 1
benevolencia, 1
benjamin, 9
benjamins, 1
berro, 1
besaba, 1
besar, 1
besarte, 1
beso, 2
besos, 1
bestia, 1
bestias, 5
biblioteca, 17
bibliotecaria, 1
bichejo, 1
bicho, 2
bidimensional, 1
bien, 214
bienestar, 1
bienintencionado, 1
bienvenida, 9
bienvenido, 2
bienvenidos, 11
biggles, 16
bigote, 2
bigotes, 3
bill, 5
billete, 4
billetes, 1
billones, 1
bingo, 1
binns, 8
birch, 4
bisagra, 1
bistec, 1
bistle, 8
bizco, 1
bla, 2
black, 6
blanca, 18
blancas, 7
blanco, 57
blancos, 4
blandamente, 1
blandirla, 1
blandirlo, 1
blanquecino, 1
blattwotts, 3
bletchley, 1
bloc, 2
blog, 1
bloomyn, 1
bloqueada, 1
bloqueado, 2
bloquear, 2
bloqueo, 1
bludger, 10
bludgers, 4
blusterwermps, 1
bobadas, 1
boca, 69
bocabajo, 1
bocado, 1
bocanada, 3
bocanadas, 1
bocas, 2
boceto, 1
bocetos, 2
boda, 1
bofeteando, 1
boina, 1
bola, 14
bolas, 4
bollox, 1
bolos, 1
bolsa, 7
bolsas, 1
bolsillo, 22
bolsillos, 5
bolso, 5
bomba, 1
bond, 2
bonita, 1
bonito, 2
boomerang, 1
boondocks, 1
boquiabierto, 2
bordadas, 1
borde, 22
bordes, 5
bordo, 2
borracho, 1
borrando, 1
borrar, 1
borrarlos, 1
borrascoso, 1
borrosa, 1
borrosas, 2
borroso, 2
borrosos, 1
boscosas, 2
bosque, 81
bosques, 17
bota, 1
botar, 1
botas, 2
bote, 7
botella, 5
botes, 4
botones, 5
bourgenoigne, 1
boutique, 1
boxeador, 2
bragas, 1
brasas, 6
bravatas, 1
brazo, 65
brazos, 35
brebaje, 1
brecha, 2
brenda, 8
breve, 5
brilla, 1
brillaba, 10
brillaban, 4
brillado, 1
brillando, 9
brillante, 26
brillantemente, 3
brillantes, 5
brillar, 1
brillaron, 1
brillo, 11
brincando, 1
brindar, 1
brisa, 7
broma, 16
bromas, 5
bromeaba, 1
bromeamos, 1
bromeando, 4
bromear, 1
bronce, 5
bronceado, 1
brotaban, 1
brotando, 1
brotar, 1
brotaron, 2
brote, 1
bruce, 1
bruja, 17
brujas, 36
bruma, 3
brumosa, 2
brumosas, 1
brumoso, 1
bruscamente, 11
brusco, 1
bruscos, 3
brusquedad, 1
bruta, 1
brutito, 1
bruto, 1
bubotuber, 1
bucle, 2
bucles, 2
bueeeno, 1
buen, 45
buena, 37
buenamente, 1
buenas, 15
bueno, 168
buenodijo, 1
buenos, 10
bufanda, 2
bufandas, 1
bufones, 1
buggers, 1
buitres, 1
bulboso, 1
bulbosos, 1
bullicio, 1
bulliciosamente, 1
bulliciosas, 1
bulliciosos, 1
bullmastiff, 1
bulto, 3
buque, 1
burbuja, 5
burbujas, 1
burbujeando, 1
burbujeo, 1
burdo, 1
burla, 2
burlaba, 1
burlado, 1
burlarse, 1
burlas, 1
burlona, 2
burlonas, 1
burton, 2
busca, 16
buscaba, 5
buscaban, 2
buscad, 1
buscado, 2
buscador, 8
buscadores, 4
buscamos, 2
buscando, 42
buscar, 9
buscaran, 1
buscarla, 2
buscarles, 1
buscarlo, 1
buscarlos, 1
buscaron, 1
buscaros, 1
buscarte, 1
busque, 1
bussssca, 1
busto, 3
c, 1
cabalgaba, 1
cabalgada, 1
caballerete, 2
caballero, 2
caballeros, 15
caballo, 4
caballos, 1
cabe, 10
cabeceaba, 1
cabecera, 4
cabello, 23
caber, 1
cabeza, 244
cabezas, 14
cabezotas, 1
cabina, 5
cables, 3
cabo, 14
cabos, 1
cabra, 1
cabriel, 2
cabriolas, 1
cacareando, 1
cachivaches, 1
cachorro, 2
cada, 98
cadena, 1
cadenas, 1
cadencia, 2
caderas, 2
cadogan, 4
caducidad, 2
cae, 1
caer, 59
caerse, 1
cago, 1
caiga, 1
caigan, 1
caja, 22
cajas, 1
cajita, 1
cajones, 1
calabaza, 9
calabazas, 1
calado, 2
calavera, 5
calcetines, 5
calcio, 1
calcular, 2
caldeando, 1
caldero, 8
calendario, 3
calentaban, 1
calentar, 1
calibraciones, 1
calibrada, 1
calibre, 1
calidad, 1
calidez, 2
caliente, 2
calientes, 2
califica, 1
calificaciones, 3
calificados, 1
calla, 3
callada, 1
calladamente, 4
callado, 5
callar, 4
callara, 2
callarla, 1
callaron, 1
callarse, 1
calle, 5
calles, 2
callos, 1
callosa, 1
calma, 8
calmada, 2
calmadamente, 1
calmar, 1
calmatormentas, 1
calor, 8
calurosamente, 2
caluroso, 1
calva, 5
calvo, 1
calzoncillos, 1
cama, 58
camarada, 1
camareros, 2
camas, 14
cambia, 2
cambiaba, 3
cambiaban, 2
cambiado, 21
cambiados, 1
cambiamos, 1
cambian, 1
cambiando, 5
cambiante, 3
cambiar, 7
cambiarlo, 1
